Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,12713151508.920866,0.0012162950380413,,2895.6864471140507,6.959490261558427e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,25468270205.310867,0.0006341366595598,,3650.3424496887937,4.285861489532199e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,790284465.9346219,0.0043256060273491,,1147.0832576583095,0.0003768840593587,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,1596484088.142202,0.0011134899172871,,1450.068963877236,8.725213447103915e-05,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0006835983240693,,1827.9770239256288,5.4211905986557246e-05,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,6368819972.300732,0.0007099125038477,,2299.7825984209894,5.016711773527698e-05,,0,1,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.00186369465065,,1827.9770239256288,0.0001246199917522,,0,1,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.000387123402044,,2299.7825984209894,2.306440138797329e-05,,0,1,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,12713151508.920866,0.0006341088482117,,2895.6864471140507,4.266180294837529e-05,,0,1,1
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,790284465.9346219,0.0723020360288836,,1147.0832576583095,0.0066710091419726,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,1596484088.142202,0.0406145912496542,,1450.068963877236,0.0033696002630527,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.0178151680887355,,1827.9770239256288,0.0013708199092749,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0085656755831649,,2299.7825984209894,0.0006458032388632,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,12713151508.920866,0.0017483655125105,,2895.6864471140507,0.0001279854088451,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,25468270205.310867,0.0006037557401017,,3650.3424496887937,3.940861430766108e-05,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,50950559778.40595,0.0003540034826324,,4599.565196841983,1.83062275131428e-05,,0,0,0
Aggregate,0.9958677685950412,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,101705212071.36678,0.000689629276912,,5791.372894228102,3.386069543955548e-05,,0,0,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,1596484088.142202,0.0065060978935423,,1450.068963877236,0.0005616000438421,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.0044171841591384,,1827.9770239256288,0.0003240119785558,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0007449407535808,,2299.7825984209894,4.612880277594657e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,790284465.9346219,0.0276021936158491,,1147.0832576583095,0.0027146097807161,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,1596484088.142202,0.0078751877142842,,1450.068963877236,0.000695314339995,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.0026744700265126,,1827.9770239256288,0.000224315985154,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0004278533823459,,2299.7825984209894,2.306440138797329e-05,,0,1,0
Hydrozoa_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0004367565130761,,2299.7825984209894,2.306440138797329e-05,,0,1,0
Hydrozoa_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,12713151508.920866,0.0003786666387628,,2895.6864471140507,2.1330901474187643e-05,,0,1,0
Hydrozoa_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,25468270205.310867,0.0002739022464221,,3650.3424496887937,1.9704307153830537e-05,,0,1,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,790284465.9346219,0.0546012176079303,,1147.0832576583095,0.004938279494707,,0,0,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,1596484088.142202,0.0211941453769673,,1450.068963877236,0.0018452572869098,,0,0,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.0110614541373348,,1827.9770239256288,0.0008474159439154,,0,0,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0044975696934965,,2299.7825984209894,0.0003229016194316,,0,0,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,12713151508.920866,0.0016768531132061,,2895.6864471140507,0.0001066545073709,,0,0,0
Marine_snow,0.99375,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,25468270205.310867,0.0014642417959902,,3650.3424496887937,7.881722861532215e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,790284465.9346219,0.0087257465954854,,1147.0832576583095,0.0008086071687239,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,1596484088.142202,0.0029865683455385,,1450.068963877236,0.0002406857330751,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,3198238305.1719217,0.0007207384993491,,1827.9770239256288,4.984799670090613e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,6368819972.300732,0.0002811066637776,,2299.7825984209894,2.306440138797329e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,12713151508.920866,0.0003162205044592,,2895.6864471140507,2.1330901474187643e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-7.5,-0.5,1.0,201.0,1,25468270205.310867,0.0003406452545414,,3650.3424496887937,1.9704307153830537e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,790284465.9346219,0.023943074043575,,1147.0832576583095,0.0021070778740607,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,1596484088.142202,0.0108543109639221,,1450.068963877236,0.0008794284246748,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0052463632370737,,1827.9770239256288,0.0004098079494221,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,6368819972.300732,0.0013137357529069,,2299.7825984209894,0.0001185099660845,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,12713151508.920866,0.0006978342770498,,2895.6864471140507,4.384114493563927e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,25468270205.310867,0.0003130041491659,,3650.3424496887937,2.024901260813537e-05,,0,0,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,790284465.9346219,0.0043796818915837,,1147.0832576583095,0.0003561258378694,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,1596484088.142202,0.0036976698959199,,1450.068963877236,0.0003023035209819,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0009706933480796,,1827.9770239256288,7.68389905166533e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,6368819972.300732,0.0002809874124059,,2299.7825984209894,2.3701993216918302e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,790284465.9346219,0.0215977803528371,,1147.0832576583095,0.0018696606488144,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,1596484088.142202,0.0137430200445627,,1450.068963877236,0.0011817319456567,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0041975592162138,,1827.9770239256288,0.0003329689589054,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,6368819972.300732,0.0013237335944691,,2299.7825984209894,9.48079728676732e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,12713151508.920866,0.0011703824358112,,2895.6864471140507,8.768228987127853e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,25468270205.310867,0.001007579369679,,3650.3424496887937,6.074703782440613e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,50950559778.40595,0.0002571231029597,,4599.565196841983,1.881228448313962e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,790284465.9346219,0.011316391639358,,1147.0832576583095,0.0010090232072966,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,1596484088.142202,0.002796483878789,,1450.068963877236,0.0002473392444397,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0008342590394052,,1827.9770239256288,5.122599367776886e-05,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-5.5,-0.5,2.0,201.0,1,6368819972.300732,0.0003349391495005,,2299.7825984209894,2.3701993216918302e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,790284465.9346219,0.108895409716126,,1147.0832576583095,0.0098866329989911,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,1596484088.142202,0.0553533903987671,,1450.068963877236,0.0046866860801586,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,3198238305.1719217,0.0215077340528982,,1827.9770239256288,0.0016252765435969,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,6368819972.300732,0.0063420869843323,,2299.7825984209894,0.0004700042259584,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,12713151508.920866,0.0019393705779338,,2895.6864471140507,0.0001304037377913,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,790284465.9346219,0.0824764669814197,,1147.0832576583095,0.0077092197789752,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,1596484088.142202,0.0296132762587347,,1450.068963877236,0.0026158247889257,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,3198238305.1719217,0.0082392839307201,,1827.9770239256288,0.0006094787038488,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-4.5,10.5,4.0,201.0,1,6368819972.300732,0.0044053974596919,,2299.7825984209894,0.0003760033807667,,0,1,0
Acantharia,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0032681696594126,,1450.068963877236,0.0002762096616384,,0,1,0
Acantharia,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0006985177694067,,1827.9770239256288,5.1484765272857566e-05,,0,1,0
Acantharia,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.0002745503658899,,2299.7825984209894,2.3821725449544283e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,790284465.9346219,0.0599360663781,,1147.0832576583095,0.0054881807540881,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0334662171926454,,1450.068963877236,0.0027068546840571,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0256842472098365,,1827.9770239256288,0.0019049363150957,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.007910508757518,,2299.7825984209894,0.000571721410789,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,12713151508.920866,0.0064260423682783,,2895.6864471140507,0.0004406261146446,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,25468270205.310867,0.0021588638200898,,3650.3424496887937,0.0001221078112445,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,50950559778.40595,0.0005933612471309,,4599.565196841983,3.781463203830422e-05,,0,0,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.006761423149949,,1827.9770239256288,0.0005148476527285,,0,1,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.0010999311463317,,2299.7825984209894,9.528690179817712e-05,,0,1,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,12713151508.920866,0.0003512246260876,,2895.6864471140507,2.203130573223295e-05,,0,1,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,25468270205.310867,0.0003330342684553,,3650.3424496887937,2.035130187409944e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,790284465.9346219,0.004143004831974,,1147.0832576583095,0.000387751901104,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0018202499620241,,1450.068963877236,0.000165725796983,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0009836908046369,,1827.9770239256288,7.722714790928635e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.000298339737393,,2299.7825984209894,2.3821725449544283e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,790284465.9346219,0.0183622591494351,,1147.0832576583095,0.0017001429509946,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0052183227826595,,1450.068963877236,0.0004695564247854,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0018313445941372,,1827.9770239256288,0.0001287119131821,,0,1,0
Marine_snow,0.9963369963369964,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,790284465.9346219,0.0388775433638908,,1147.0832576583095,0.0034002859019893,,0,0,0
Marine_snow,0.9963369963369964,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0309797291122244,,1450.068963877236,0.002541128887074,,0,0,0
Marine_snow,0.9963369963369964,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0096936607742053,,1827.9770239256288,0.0007722714790928,,0,0,0
Marine_snow,0.9963369963369964,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.006098409492048,,2299.7825984209894,0.0004287910580917,,0,0,0
Marine_snow,0.9963369963369964,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,12713151508.920866,0.0014776033097284,,2895.6864471140507,8.81252229289318e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,790284465.9346219,0.0179431275363137,,1147.0832576583095,0.0016703158816789,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,1596484088.142202,0.0067095166700395,,1450.068963877236,0.0006076612556046,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,3198238305.1719217,0.0023422595434028,,1827.9770239256288,0.0002059390610914,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,2.5,5.0,201.0,1,6368819972.300732,0.0007040210146636,,2299.7825984209894,4.7643450899088565e-05,,0,1,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,790284465.9346219,0.0765591241087361,,1147.0832576583095,0.0069999661833161,,0,0,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.0445782904701361,,1450.068963877236,0.0037041296194223,,0,0,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.0239577799749712,,1827.9770239256288,0.0018673268063606,,0,0,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0074277701083234,,2299.7825984209894,0.0005663207193765,,0,0,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,12713151508.920866,0.0006892833153435,,2895.6864471140507,4.02889659483598e-05,,0,0,0
Aggregate,0.9987908101571948,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,25468270205.310867,0.0003443280871649,,3650.3424496887937,2.4811145805451995e-05,,0,0,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.0009064075702459,,1450.068963877236,6.734781126222372e-05,,0,1,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.000799079505408,,1827.9770239256288,6.276728760876221e-05,,0,1,0
Collodaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0004242480921019,,2299.7825984209894,2.904208817315497e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.0053812551382183,,1450.068963877236,0.0004377607732044,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.00235143438312,,1827.9770239256288,0.000172610040924,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0003386208515876,,2299.7825984209894,2.904208817315497e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,12713151508.920866,0.0002261411437778,,2895.6864471140507,1.3429655316119934e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,790284465.9346219,0.0204993576892541,,1147.0832576583095,0.0018727182256663,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.0051258327374061,,1450.068963877236,0.0004377607732044,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.0011316909840824,,1827.9770239256288,9.41509314131433e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0004379824120046,,2299.7825984209894,2.904208817315497e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,12713151508.920866,0.000151451582159,,2895.6864471140507,1.3429655316119934e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,790284465.9346219,0.0414747234700193,,1147.0832576583095,0.003763618181679,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.018390159278517,,1450.068963877236,0.0015995105174778,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.0064346803220094,,1827.9770239256288,0.0005178301227722,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0013808249791606,,2299.7825984209894,0.0001161683526926,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,12713151508.920866,0.0003913486382273,,2895.6864471140507,2.685931063223987e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,25468270205.310867,0.0001674105594029,,3650.3424496887937,1.2405572902725996e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,790284465.9346219,0.0066365291454465,,1147.0832576583095,0.0006181788317733,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,1596484088.142202,0.0012707077158691,,1450.068963877236,0.0001010217168933,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,3198238305.1719217,0.0008504697907443,,1827.9770239256288,6.276728760876221e-05,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-3.5,4.5,1.0,201.0,1,6368819972.300732,0.0001486586926044,,2299.7825984209894,1.4521044086577485e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,790284465.9346219,0.118560810136632,,1147.0832576583095,0.0108031536333382,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,1596484088.142202,0.0591088170319446,,1450.068963877236,0.0049741148687203,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,3198238305.1719217,0.0183207124620602,,1827.9770239256288,0.0014584572731511,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,6368819972.300732,0.0042966872198149,,2299.7825984209894,0.0003374101887885,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,12713151508.920866,0.0012897190102151,,2895.6864471140507,8.915735394705174e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,790284465.9346219,0.0162508549063135,,1147.0832576583095,0.0015691731534457,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,1596484088.142202,0.0065019529743991,,1450.068963877236,0.0005309448455375,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,3198238305.1719217,0.0003048991943202,,1827.9770239256288,2.604387987769871e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,790284465.9346219,0.0396497090238024,,1147.0832576583095,0.00356081600205,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,1596484088.142202,0.0146980517691158,,1450.068963877236,0.0012295564844027,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,3198238305.1719217,0.0042920436989491,,1827.9770239256288,0.0003646143182877,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-3.5,6.5,3.0,201.0,1,6368819972.300732,0.0014120548241347,,2299.7825984209894,9.640291108244028e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,9.5,1.0,201.0,2,790284465.9346219,0.222178241201136,0.21680118820994176,1147.0832576583095,0.02108633415128095,0.020543219245168803,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,9.5,1.0,201.0,2,1596484088.142202,0.06060323549260105,0.05558319569469755,1450.068963877236,0.0052053161329865,0.004784075286411151,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-3.5,9.5,1.0,201.0,2,3198238305.1719217,0.02005282898989705,0.019219811318580953,1827.9770239256288,0.0016163805696139501,0.0015627064736435205,0,0,0
