PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-0.432858826139121,,-0.10358470584446033,,0.644261187407039,,-1.3638688582884024,,-0.7607311257210521,,0.7114495905212295,,5.0,0,0,1
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-0.9335533118853224,,4.045200572582799,,0.8624138928975044,,-3.115597954967361,,4.149478040246835,,0.8876921798355332,,3.0,0,1,0
Actinopterygii,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.28044163652846144,,-1.4690877978449275,,0.32118952194950356,,-0.921022326892802,,-2.3213439791313153,,0.35192860554601046,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.6747081870132926,,2.7820853504410943,,0.9134873735720566,,-2.3064626291129366,,2.7715757670503836,,0.8779308554534135,,7.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.9467814289672342,,6.245625112243172,,0.9897625851797819,,-3.1609172709290627,,6.44600561227932,,0.9906049680819264,,12.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.9770411029562206,,5.857594178308521,,0.954643934819903,,-3.2554557701238527,,6.0773845876424835,,0.9605923941810118,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.5566842475793465,,1.3924746809427888,,0.764972614644159,,-1.9905901820795373,,1.4829931913745042,,0.8028891963524465,,10.0,0,0,1
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.6529957542829924,,1.6849239293979386,,0.8650013498301677,,-2.1606900851246595,,1.5241649243797415,,0.899719621362966,,4.0,0,1,0
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.37723554962493744,,-0.4617703632888954,,0.6671398444194627,,-1.5439638841890577,,-0.13981097861921743,,0.806434408362323,,11.0,0,0,1
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.30579074790624083,,-1.284525417414676,,0.3050403030247768,,-1.1631293112470829,,-1.605237728337865,,0.34080602942285143,,5.0,0,0,1
Rhizaria,1.0,2019,11,South Pacific Ocean,-20.5,175.5,0.0,200.0,1,-0.9942750060813201,,4.92425492986147,,0.8685368584469326,,-3.255496023403469,,4.996542805300057,,0.887069507428492,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-0.9238746382903965,,5.5676392330210955,,0.8193100803170821,,-3.240779345278678,,6.232058223831388,,0.8670436823736428,,4.0,0,1,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-1.1984243624523752,,8.416207728195271,,0.9463635372629544,,-3.9149031891366954,,8.683695769218067,,0.9539721637057922,,9.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-1.284732794350822,,8.77775932098544,,0.9258401662091852,,-4.0959351256313274,,8.850059203137125,,0.9319323931852942,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-0.7585793784127064,,3.4915998934591763,,0.8387970969287355,,-2.6030325813498223,,3.670314615775543,,0.8667262253785732,,9.0,0,0,0
Mollusca,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-0.6110539952897593,,1.8226461128859568,,0.7987804173488333,,-2.0669748403689816,,1.6586624657648157,,0.8266750076074556,,12.0,0,0,1
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-0.7601690470418445,,3.1867683416666,,0.8192802301864711,,-2.5072731523971687,,3.020072294527722,,0.8670793037974984,,5.0,0,0,0
Rhizaria,1.0,2019,11,South Pacific Ocean,-19.5,-177.5,0.0,200.0,1,-1.1357627530635945,,5.908949746707957,,0.8963850927294162,,-3.2714955067355893,,4.93039130472613,,0.8971295197120348,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-0.9186434323437769,,5.726055325558792,,0.9506426096746574,,-3.040890049955781,,5.805314398390458,,0.9685552896302746,,8.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-1.3048403049897945,,9.24684989056541,,0.966197849527244,,-4.240039944733755,,9.566601573206642,,0.9656382264055926,,10.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-0.9552103117808171,,5.764042731810157,,0.9893124245723621,,-3.224037002734555,,6.066167850803707,,0.9880550166972444,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-1.2539151593449658,,8.333988177224903,,0.9355859570052221,,-4.147685269046988,,8.806495846348954,,0.9442492397373703,,7.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-1.563701161251045,,8.832919888077834,,0.99803796131026,,-4.91017418075326,,8.957172556579367,,0.9996290655734056,,3.0,0,1,0
Mollusca,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-0.5157957388153651,,1.1084130678722666,,0.7971738512378248,,-1.9744068450306027,,1.5054323768295461,,0.868212580796476,,10.0,0,0,1
Rhizaria,1.0,2019,11,South Pacific Ocean,-19.5,-175.5,0.0,200.0,1,-1.116142161950393,,5.654924188853673,,0.8783859598053937,,-3.8102377926780306,,6.319687933645327,,0.9429466211243047,,3.0,0,1,0
Actinopterygii,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-0.5013832458464342,,0.24113390064541296,,0.41390231335616856,,-1.6749346463981731,,-0.14755680623610345,,0.5576180930798399,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-0.9283341112811145,,6.197269599922862,,0.898365177854089,,-2.9896986731655764,,6.022624611461017,,0.9212407857824164,,8.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-1.5300947207042652,,11.497294851117587,,0.9262007789189689,,-4.894617464814378,,11.820281205014966,,0.9351995552787266,,9.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-1.437151433161141,,10.388233753028752,,0.8429504352028467,,-4.656641970166363,,10.792044559857677,,0.8591361404666502,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-1.1713491604146218,,7.9650732936731865,,0.82591939749251,,-3.8512315576732536,,8.277314780987364,,0.8486797176785013,,8.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-1.5080245320046324,,8.925003340714442,,0.9978001820212596,,-4.404051741595126,,8.153210139623086,,0.9997579280272457,,3.0,0,1,0
Mollusca,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-0.5275672574884298,,1.5348215725016248,,0.8753312101464358,,-1.8668549760342534,,1.5271954102625704,,0.9227773267876375,,12.0,0,0,0
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-0.6944051433295324,,2.490745616361106,,0.25636285166527195,,-2.124874176231439,,1.729412286010624,,0.27106510662484506,,5.0,0,0,1
Rhizaria,1.0,2019,11,South Pacific Ocean,-19.5,-174.5,0.0,200.0,1,-1.4086274334541597,,8.245073186232997,,0.65619163244188,,-4.846280394881043,,9.410509570477375,,0.7011512082854388,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.8071805071825954,,4.978560123661424,,0.7818637007614048,,-2.5868907787443702,,4.6137620624709355,,0.8099308969494285,,7.0,0,0,1
Crustaceans,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.828651818800339,,13.623883957871977,,0.9484874647224485,,-5.600172713240437,,13.48257739972181,,0.9534007004963174,,6.0,0,0,0
Detritus,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.7567638608611977,,4.0914464763796605,,0.9557967040233233,,-2.5775148997211907,,4.209849607749337,,0.9638857823175447,,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-2.281664193038706,,17.73559643291871,,0.9638341681015968,,-6.573728759695561,,16.523978719219166,,0.9677904704349874,,3.0,0,1,0
Mollusca,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.7719329154600695,,3.614182022852708,,0.8562471765541229,,-2.7569192023119933,,4.107193058734674,,0.9076096453230419,,3.0,0,1,0
Other_zooplankton,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.3435859828531778,,8.317420040426143,,0.8092378269453572,,-4.155761249002225,,8.10041605119943,,0.829969009408094,,4.0,0,1,0
Rhizaria,1.0,2019,11,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.8380857543164384,,13.06106816331311,,0.9983818806834195,,-5.078345859180486,,11.247819556349583,,0.9999470318294111,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.6992163945346705,0.1411381424898305,3.8356534399543287,1.2835808314935877,0.7614080859562938,0.0663836611782019,-2.280596218537889,0.28465890026424534,3.5039804257981775,0.8612585871868527,0.7791091789864332,0.058247922076196626,6.0,0,0,1
Crustaceans,0.9949999999999999,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.6959370749992013,0.3317470442441175,12.889437657846528,2.931644613047816,0.8974872220986587,0.08264160979011548,-5.352957791288164,1.0732735483414764,13.144076761847057,3.260230293344264,0.8980269659871711,0.08394678857392132,5.0,0,0,0
Detritus,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.9270340526046237,0.05908957423529921,5.494319391948336,0.2829537758613956,0.9662201182986994,0.033532094896899824,-3.0096555030466035,0.1508661768430116,5.425457708325806,0.22921404169545284,0.978454416324385,0.020551382405125766,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.7291186663655986,0.4500233308914684,3.510824189756869,4.120254483351103,0.7987166929331033,0.14124154907178124,-2.440324759101626,0.9192647812191886,3.494446897686536,2.8809983189822574,0.8743435294402415,0.09985896737871255,4.0,0,1,1
Mesophytoplankton,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.2739719276163242,,6.096094541987755,,0.8939569242372576,,-4.219704036508243,,6.644050964038104,,0.9850311693875319,,3.0,0,1,0
Mollusca,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.425800752679695,,0.3836877154953937,,0.5183765234505766,,-1.746784910731202,,0.8629748334598526,,0.6884146320152729,,4.0,0,1,1
Other_zooplankton,0.9500000000000001,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.170959091429725,0.3350781695499734,6.601354256221695,3.2020592903560963,0.9526791826691763,0.06675259056098926,-3.2739827975632876,0.8034951583888951,5.2201793892641,2.722105802886215,0.9890726900899189,0.008790443917158131,3.0,0,1,0
Rhizaria,1.0,2020,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.4899078772776147,,0.28049374384969505,,0.9274136596684774,,-1.8302695124821728,,0.4816372132022462,,0.8185809726990765,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.2343083432600045,0.10754385859163643,-1.394557053032404,1.4342928946907227,0.46276458930543063,0.4392424001483339,-1.0644631630085692,0.3708800516414656,-1.2450289854730374,1.6576198755954632,0.6590681894028597,0.2972938487199486,3.0,0,1,1
Carnivorous_gelatinous,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.2343083432600045,0.10754385859163643,-1.394557053032404,1.4342928946907227,0.46276458930543063,0.4392424001483339,-1.0644631630085692,0.3708800516414656,-1.2450289854730374,1.6576198755954632,0.6590681894028597,0.2972938487199486,3.0,0,1,1
Crustaceans,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,3,-1.6987113398517082,0.21403841101563204,13.044282261630476,1.8081352323584012,0.9669386936465748,0.03255167935085765,-5.302426521332045,0.6525873909926506,13.119166986741796,1.8946538646980018,0.9657101857912411,0.03780144417090923,5.0,0,0,0
Crustaceans,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.6987113398517082,0.21403841101563204,13.044282261630476,1.8081352323584012,0.9669386936465748,0.03255167935085765,-5.302426521332045,0.6525873909926506,13.119166986741796,1.8946538646980018,0.9657101857912411,0.03780144417090923,5.0,0,0,0
Detritus,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.8639354030982217,0.1672900937435706,4.7533845929557215,1.04488708294464,0.9647199830055162,0.020917834586277,-2.8865546077109556,0.42968324311794953,4.8671260469742075,0.9167617504263477,0.9723880313131216,0.017280347591361007,6.0,0,0,0
Detritus,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.8639354030982217,0.1672900937435706,4.7533845929557215,1.04488708294464,0.9647199830055162,0.020917834586277,-2.8865546077109556,0.42968324311794953,4.8671260469742075,0.9167617504263477,0.9723880313131216,0.017280347591361007,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.6147648546537068,0.20707645460554744,2.2927145823843262,1.884451631927175,0.5325627537433119,0.18144807991086903,-2.122208179386238,0.6272004285108874,2.2734232465875914,2.0145752161551673,0.5860095048602746,0.2232466803803023,3.0,0,1,1
Filter_feeder_gelatinous,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.6147648546537068,0.20707645460554744,2.2927145823843262,1.884451631927175,0.5325627537433119,0.18144807991086903,-2.122208179386238,0.6272004285108874,2.2734232465875914,2.0145752161551673,0.5860095048602746,0.2232466803803023,3.0,0,1,1
Mollusca,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.5397978567755947,0.29627075814593434,0.9828908660720197,2.606800580884157,0.6654972731913997,0.2529271998361541,-1.763521804222566,0.9006512329302591,0.5976417245700679,2.7871812123178468,0.7491278980685099,0.13750411227491804,4.0,0,1,1
Mollusca,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.5397978567755947,0.29627075814593434,0.9828908660720197,2.606800580884157,0.6654972731913997,0.2529271998361541,-1.763521804222566,0.9006512329302591,0.5976417245700679,2.7871812123178468,0.7491278980685099,0.13750411227491804,4.0,0,1,1
Other_zooplankton,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,1,-0.6280698452142883,,1.7022072837228919,,0.8773634501825551,,-2.211293757993531,,1.8436582324895197,,0.9448899208616317,,4.0,0,1,0
Rhizaria,1.0,2020,02,Mediterranean Region,43.5,7.5,0.0,200.0,1,-0.9239926781180284,,3.8938082801812453,,0.8050671705787023,,-3.063538009259422,,4.006957538899177,,0.8210416667698178,,11.0,0,0,0
Carnivorous_gelatinous,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,-0.530345256794006,,0.609326715005416,,0.6415241894768573,,-1.8477876839500254,,0.5219646311859911,,0.6917849027181773,,7.0,0,0,1
Crustaceans,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,2,-1.6949792219258584,0.06972317320536969,12.808263731154685,0.8220443056912808,0.9700468556885096,0.010268012457750808,-5.381264531592652,0.17573786895239368,13.153097763768514,0.7542233190547584,0.9722229539003497,0.007833493235605534,7.0,0,0,0
Crustaceans,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.6949792219258584,0.06972317320536969,12.808263731154685,0.8220443056912808,0.9700468556885096,0.010268012457750808,-5.381264531592652,0.17573786895239368,13.153097763768514,0.7542233190547584,0.9722229539003497,0.007833493235605534,7.0,0,0,0
Detritus,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.158473492846697,0.27914411717577753,7.02665805416624,2.3444539603860974,0.9593646456866536,0.002747917307585037,-3.7776921992396906,0.9008670331434768,7.241800985653433,2.605868055886674,0.9621731427289921,0.005767356994846097,9.0,0,0,0
Detritus,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,2,-1.158473492846697,0.27914411717577753,7.02665805416624,2.3444539603860974,0.9593646456866536,0.002747917307585037,-3.7776921992396906,0.9008670331434768,7.241800985653433,2.605868055886674,0.9621731427289921,0.005767356994846097,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.8376439294072515,0.850579681168579,12.443128498089223,7.133490265791132,0.8187964902825218,0.004184901396732096,-5.747185492916817,2.499552372415795,12.649873567928141,7.242607621618212,0.8582718743940989,0.027706253366833897,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,2,-1.8376439294072515,0.850579681168579,12.443128498089223,7.133490265791132,0.8187964902825218,0.004184901396732096,-5.747185492916817,2.499552372415795,12.649873567928141,7.242607621618212,0.8582718743940989,0.027706253366833897,3.0,0,1,0
Mollusca,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.6428079614161448,0.5323317432827843,1.7080476092050296,4.552106860792151,0.7032074425451331,0.34174377170685705,-2.143823223944389,1.6105593898305588,1.5078501424365516,4.751450931862359,0.7979261654603733,0.21528765219047338,7.0,0,0,1
Mollusca,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,2,-0.6428079614161448,0.5323317432827843,1.7080476092050296,4.552106860792151,0.7032074425451331,0.34174377170685705,-2.143823223944389,1.6105593898305588,1.5078501424365516,4.751450931862359,0.7979261654603733,0.21528765219047338,7.0,0,0,1
Rhizaria,1.0,2020,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,-1.8907936395512286,,11.084184738773775,,0.29397347452573386,,-5.7609923633971,,10.899910071739448,,0.278832952793567,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.14373740799871268,,-1.8900474165440178,,0.20641567852235632,,-0.7062102772186475,,-2.095394606485518,,0.3340383951642555,,7.0,0,0,1
Crustaceans,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.474624312576739,,10.772957307589927,,0.9203795281010818,,-4.653770536523724,,10.866878283820117,,0.9288600259070483,,6.0,0,0,0
Detritus,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.8002496484255347,,4.7154083368921444,,0.9500685447058876,,-2.7749009823758026,,5.0337395147567054,,0.9552239849578692,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.49659163862655387,,1.7063063308692574,,0.6829090942694879,,-1.7722610560583303,,1.689236156082134,,0.7856620292375882,,9.0,0,0,1
Mollusca,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.43322278601368114,,0.45232636259682835,,0.8482561573729474,,-1.5084694761202349,,0.2294512719696833,,0.8954010545845106,,5.0,0,0,0
Rhizaria,1.0,2020,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.4886245812885041,,0.46373758035199275,,0.3296309903319412,,-1.27500874154729,,-0.8645099764334989,,0.3101401626261723,,4.0,0,1,1
Actinopterygii,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.31077763088473737,,-0.7300896154557726,,0.9912940084673374,,-1.1405016882721384,,-1.024125091391614,,0.9739428293614764,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.3700279504874213,,-0.015392744557454652,,0.6623591415743026,,-1.2911887135205622,,-0.42442779731525526,,0.8108286464170026,,7.0,0,0,1
Crustaceans,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.626083062542324,0.5247105674150846,12.26498839111588,4.402550277897474,0.977573284712766,0.009448653146589027,-5.13859372852208,1.6154218798956903,12.48929450430888,4.682730254524985,0.975460905260592,0.0035668860784524156,5.0,0,0,0
Detritus,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.8007133150792551,0.13899061353721134,4.536080134477661,1.0632658233578953,0.9663417967773504,0.007576343630092128,-2.703926517399735,0.3763129319535464,4.639228802873943,0.9897735457214718,0.9747740188416121,0.010435216784700541,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.6423274516898607,0.29378019974923,2.7667100953362533,2.711347057841377,0.5946971317597493,0.21406055679682556,-2.1065663301389206,0.7964918062815266,2.478158417629338,2.5470312694441124,0.6651387015073551,0.16901293212085788,5.0,0,0,1
Mollusca,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.583858442728635,0.25034349469074246,10.387216249825258,2.2194586511352647,0.9594246622606272,0.03191457019649867,-4.915125113339451,1.0297844376080154,10.33674050843104,3.0651189418639335,0.9499539527538581,0.025787993432404694,3.0,0,1,0
Other_zooplankton,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.04485843624038391,,-3.367579779904431,,0.1094836723590421,,-0.3384397885103612,,-3.734323135714596,,0.9995460829565184,,6.0,0,0,1
Rhizaria,1.0,2020,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.9857329908705147,,5.378548003069515,,0.9155937355558723,,-2.8829860626070314,,4.375947431612624,,0.8616600286645721,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,06,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.7833578434088706,0.392703495602847,4.328580937532983,3.7532995131265503,0.8906717300345958,0.06612211995772654,-2.6480560987414483,1.0228658455342599,4.40977116467476,3.3904818299852044,0.9369819023753057,0.04643077803365492,4.0,0,1,0
Crustaceans,1.0,2020,06,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.9301741211200807,0.23131323818292307,14.722052648397018,1.9166342654187263,0.9671085812430824,0.011836173373840955,-6.0170739644536795,0.6903623994881158,14.93403232685722,1.9625813875037659,0.9638262049003621,0.010565657448709598,5.0,0,0,0
Detritus,1.0,2020,06,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.9150827807988358,0.04172161564060069,5.365736651459801,0.4600079982170866,0.9439470716925774,0.031008293360160335,-2.9843125510617807,0.08242527926617503,5.325156155393135,0.3501962489721142,0.9552091201637598,0.011572728414231553,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,06,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.41237523877053,0.17111623526695927,10.186775935481272,1.4752157351703377,0.9562415049758739,0.02792075685438418,-4.547778528391348,0.6693316599519725,10.507972459985318,1.9909787735560218,0.9617368119004979,0.023475020216701656,4.0,0,1,0
